Federal Provider Number,Percentage of high risk long-stay residents with pressure ulcers,Percentage of long-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of long-stay residents assessed and appropriately given the seasonal influenza vaccine,Percentage of long-stay residents experiencing one or more falls with major injury,Percentage of long-stay residents who have depressive symptoms,Percentage of long-stay residents who lose too much weight,Percentage of long-stay residents who received an antianxiety or hypnotic medication,Percentage of long-stay residents who received an antipsychotic medication,Percentage of long-stay residents who were physically restrained,Percentage of long-stay residents whose ability to move independently worsened,Percentage of long-stay residents whose need for help with daily activities has increased,Percentage of long-stay residents with a catheter inserted and left in their bladder,Percentage of long-stay residents with a urinary tract infection,Percentage of low risk long-stay residents who lose control of their bowels or bladder,Percentage of short-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of short-stay residents who made improvements in function,Percentage of short-stay residents who newly received an antipsychotic medication,Percentage of short-stay residents who were assessed and appropriately given the seasonal influenza vaccine
395974,6.923078,89.74359,75.210084,9.74359,0.0,9.316769,21.17647,21.025642,0.0,19.797617,13.173651,2.149756,1.630434,41.666664,68.485918,79.56497,1.863352,78.26961800000002
395977,16.753926999999994,94.584838,81.89911,3.610106,1.28205,14.285715,12.109373,17.889907,0.0,20.979406,14.583332999999998,0.0,1.158302,57.142859,73.724492,73.579806,1.869156,88.75
395983,13.599999,91.477273,94.897959,0.568181,28.662421,9.489051,3.529409,8.928572,0.0,17.128376,17.931034,2.9970790000000003,0.704226,88.135594,42.301037,71.99958000000002,1.6372799999999998,37.5
395984,8.955223,97.119341,98.846154,2.057615,17.796611,6.086957,41.152264,19.587631,0.0,19.177112,11.981565,1.392917,0.434783,27.73109,73.255814,87.36233399999998,0.0,83.908046
395985,13.425925,47.142858,94.692737,3.928571,0.0,10.612246,18.0,14.126392,0.0,35.45600800000001,17.479676,3.856230000000001,1.090909,48.214284,53.17919300000001,78.429516,4.090908,60.957643
395986,8.0,100.0,93.416928,7.392999,0.8264469999999999,5.882352,27.310923,15.962442,0.0,24.692917,16.071431,1.7974419999999998,1.945526,68.831168,95.263158,66.42189,0.970874,91.370558
395989,9.696972,98.630137,94.941634,4.10959,8.962266,5.3191510000000015,4.285715,12.785387,0.0,15.405371,8.999999,0.0,0.990098,56.043958,96.641576,89.755899,2.003339,92.906036
395996,6.965176,97.309415,94.615385,3.587442,0.925925,11.000002,10.731707,11.659192,0.0,21.803704,11.38614,0.6000770000000001,0.0,90.476191,90.186125,67.225063,1.396647,69.0
396003,7.563026,98.666667,98.863636,3.0,0.4098350000000001,12.903227,17.226892000000007,14.930553,0.0,56.198561,25.862069,4.458673,5.2083309999999985,58.82353000000001,90.481787,48.379894,4.347827,93.084523
396009,19.402984,62.37287900000001,90.434783,1.6949169999999998,1.067615,8.015267,23.381296,16.532259,0.0,35.425041,27.697844,1.033514,1.433694,33.333334,53.21337,67.64614,2.25225,39.88604
396015,6.76692,100.0,91.351351,1.863354,5.031447,10.457516,9.93789,0.0,0.0,23.203771,16.025641,0.0,1.948051,60.937501,97.47899,74.49852800000002,1.273886,84.765625
396017,16.363638,94.262294,87.943262,4.098362,0.0,12.068963,22.131148,13.157892000000002,0.0,30.451575,28.333334000000004,2.893951,0.0,35.294119,61.587638,79.90923000000002,0.8431709999999999,57.082749
396021,4.379561,98.136646,94.968553,1.242236,0.0,8.904109,18.918924,7.453417,0.0,20.502616,11.643835,2.38519,1.886793,69.767441,97.868394,63.067123,2.083333,93.218884
396026,10.900474,92.8,89.27444799999998,4.4,12.5523,9.767443,12.217194,16.599192000000002,0.4,29.579698,14.418603,1.794242,0.819674,73.493977,85.759698,65.35385500000001,0.6779649999999999,77.176781
396035,25.0,96.296295,100.0,7.407407000000001,2.0,0.0,21.153847,2.222222,0.0,17.380367,17.307692000000007,1.52485,0.0,38.709678,96.145611,63.671902,0.0,92.816635
396048,5.090907,95.253164,94.973545,3.164556,0.0,7.168456,14.436621,23.432343,0.0,19.048722,9.64286,0.275795,4.180063,64.67065799999999,72.842642,74.992239,0.434782,69.857434
396049,4.580154,99.393939,97.474747,2.424243,0.632911,8.955224000000003,10.273973,16.969699,0.0,23.994373,20.000001,0.0,0.0,52.85714399999999,95.049506,72.836772,0.0,79.661017
396056,7.659575999999999,93.877548,94.311377,6.122449,0.370372,3.212851,19.23077,13.475179999999998,0.0,28.453277000000003,11.885245,0.751721,4.240282,60.800001,88.20000300000002,66.062641,3.875969,81.007752
396058,3.351955,83.259912,100.0,3.524232,0.0,5.963302,24.000001,12.73585,0.0,14.738851,11.926605,0.909399,0.0,52.688173,88.888889,70.589372,2.000002,83.72093000000002
396059,13.592232,100.0,95.714286,7.7586179999999985,13.084109,2.173913,10.638299,5.263159,0.0,28.173761,14.606741,3.445722,1.754386,78.431373,94.598153,60.432004000000006,0.89686,87.20095699999997
396062,7.272728,86.399998,93.283582,0.8,4.9586760000000005,1.204818,11.235954,12.000003,0.0,30.683807,16.470588,5.7129330000000005,0.8403370000000001,78.57142900000002,83.406115,61.770934,1.474925,91.666667
396063,6.185567,100.0,99.246231,3.703704,1.212123,8.77743,23.976608,15.669517,0.0,28.575698,11.504425,2.725905,0.0,58.928574,92.063491,86.112565,1.481481,80.076628
396065,8.396944,83.908046,94.444444,4.310343,5.182926,12.012986,14.662757999999998,11.212122,0.0,32.751463,20.180725,0.57357,1.5723280000000002,55.479453,72.248801,73.302755,2.666665,66.666667
396066,7.540984,98.342541,99.036145,3.0386740000000003,0.0,6.551726,24.262295,20.891365,0.0,29.870397,13.245033,0.931054,0.576368,73.544974,95.339655,44.921058,2.997276,93.198804
396069,4.710146,95.114942,97.916667,2.011495,0.6024109999999999,4.48276,16.722407999999998,16.666667,0.0,22.903453,11.034484,5.226662,0.58997,46.385541,61.977188,78.715241,1.948054,50.508475
396071,7.843139,79.72028,96.571429,0.6993,0.0,12.949641,25.899281,9.859155,0.0,17.1151,10.218978,0.0,0.0,38.983052,37.0,88.727367,2.325582,42.64705900000001
396072,10.25641,90.261283,92.427617,4.988123000000001,1.5384639999999998,16.546764000000003,15.9601,11.19403,0.237529,30.61334,18.543046,2.375948,2.233252,45.341615,52.873564,76.834236,2.024294,62.945368
396073,13.986010999999998,100.0,98.297872,3.381643,13.440863,11.28205,26.368158,0.0,0.0,14.056216,7.960197999999999,0.0,0.0,45.112782,96.774194,84.455747,0.0,44.516129
396074,10.235133,95.563549,97.067745,1.318944,0.0,7.569722,22.20828,10.486891,0.240095,10.033788,10.539847,2.225614,1.387137,55.0173,80.078127,91.88218,1.7811709999999998,87.274096
396075,4.371584,97.78761,94.509804,5.309736,1.860465,15.97938,16.176472,19.090909,0.0,6.765478999999999,4.411765,0.747638,3.240741,70.52631600000002,80.86419599999998,100.0,1.960784,49.74359000000001
396076,5.373135,70.746891,95.503597,1.867223,0.0,7.847534,17.248909,11.219511,0.0,28.62975,21.379312,1.569987,0.212765,52.65486600000001,9.248554,62.514372,0.0,32.240437
396077,9.562842,96.72897,99.180328,3.037382,0.246914,8.791210000000001,22.52011,16.152017999999998,0.0,33.263661,17.073173,4.068497,1.193317,53.153153,88.80455500000002,60.556230000000006,0.732064,91.261261
396078,3.931848000000001,98.76426,99.634369,4.467681,6.13497,5.991285,17.967146,14.176243,0.095057,18.75882,12.422358,0.187584,2.780536,58.154862,87.928844,48.57705900000001,1.054852,92.888064
396079,5.309736,100.0,100.0,5.138338,1.652893,3.645831,16.161617,16.600791,0.0,17.232473000000002,9.895834,0.0,2.0161290000000003,75.675673,95.862069,85.246578,0.0,96.875
396081,13.440863,100.0,97.718631,6.69643,8.333335,19.704435,10.328639,11.607143,0.0,28.709348,22.815533,1.918623,3.738318,69.62025200000001,97.333333,68.872879,1.149424,97.280967
396083,7.526882,95.525727,94.97992,4.026845,0.0,3.526446,22.549017000000006,16.666665,0.0,24.511527,13.383837,0.333106,0.0,44.927535,28.191491,74.314254,0.0,32.960894
396086,0.0,100.0,99.212598,0.0,0.0,1.941747,13.559321,14.285714000000002,0.0,33.028065000000005,19.827586,0.0,0.925926,45.945945,96.98276,75.560474,1.204818,93.956044
396088,6.999999000000001,99.212599,99.29078,0.787402,0.8403370000000001,14.6789,21.929823000000006,12.711865,0.0,30.484387,18.421051,0.631203,0.819673,53.124998,82.85714300000002,88.415713,0.0,88.846154
396092,2.000001,100.0,96.899225,9.821429,0.90909,9.708736,5.504589,12.5,0.0,10.973213,23.999998,0.8963620000000001,2.830188,37.499997,76.315789,71.314898,1.388889,75.221239
396093,3.225808,94.782609,99.24812,6.086958,0.0,1.111111,21.428571,25.773195,0.0,29.564878000000004,21.10092,0.923877,4.255318,33.333333,83.80952099999998,84.28930600000002,8.474575999999999,63.541667
396095,2.752294,85.294117,90.384615,3.676471,0.8403360000000001,4.716979,30.252101,12.121213,0.0,35.71537100000001,18.42105,0.8864799999999999,0.0,53.191489,49.197861,62.20601600000001,0.8620700000000001,70.98445600000002
396096,4.347824,100.0,100.0,0.0,0.0,1.851853,16.363636,11.71875,0.0,19.941176,6.603772,0.0,0.793651,52.63157800000001,100.0,63.144418,1.282051,96.83908
396105,16.216216,58.749999,92.473118,8.749998,0.0,8.571428,25.714285,15.0,0.0,14.561252,19.402987,0.0,2.531645,64.102563,65.45454699999999,71.241068,1.459854,64.502165
396106,15.546218,100.0,99.125364,1.801803,0.0,4.220782,27.652735,19.148938,0.0,17.680601,12.162163,3.723587,5.757575,41.860462,91.999998,58.849603,2.083335,96.470588
396107,7.831325,90.452259,98.198198,1.507537,4.188482,8.527133000000001,18.343196,8.542717,0.0,20.385435,14.285713,0.46547,1.030928,63.291138,91.780821,64.032437,0.0,97.163121
396113,4.999999,100.0,99.206349,0.970874,0.990099,6.896553999999999,14.444443,18.446604,0.0,22.556791,8.888886999999997,0.0,1.999999,67.647059,99.688474,72.237184,0.0,92.372881
396114,5.238095,76.300578,94.724221,2.890173,10.877192,10.231025,18.380063,10.759495,0.0,30.506406,18.380061,2.464172,0.0,40.39735,18.581079000000006,67.126756,3.72671,38.076923
396115,4.123712,27.81457,85.964912,3.97351,41.216217,2.4390240000000003,8.633092999999999,2.877696,0.0,6.764175,18.518519,0.8220930000000001,2.222224,26.984125,18.164062,87.633535,0.0,35.149384999999995
396120,5.714283,76.335877,97.87234,2.290076,4.273504,7.6923080000000015,15.503875,17.557249,0.0,27.129723,11.904761,0.0,2.521009,71.428572,38.255034,57.78355300000001,0.0,55.789474
396123,5.59006,68.94737099999999,90.821256,10.526316,1.675976,4.87805,21.052629,17.368420999999998,0.0,18.836117,11.363636,1.6746880000000002,4.4198900000000005,62.85714300000001,62.258063,75.846233,2.339179,79.525223
396128,5.660379,59.82906,96.899225,3.418803,3.508775,2.061856,10.101011,27.433626,0.0,34.476068,10.309278,0.0,0.8695639999999999,63.04347900000001,65.259742,76.453525,0.526315,72.507553
396129,7.664233,81.342065,90.031153,6.055647,0.736649,5.330883999999998,9.326425,6.7114080000000005,0.0,14.526106,12.274369,0.1888,0.694444,16.901410000000002,36.0,74.21235899999998,0.0,44.816054
396130,11.926604,93.023253,90.604027,0.0,0.0,8.771931,10.92437,7.964602,0.0,21.309322,9.243698,0.0,0.0,60.655737,54.475704,55.271154,1.249999,73.809524
396132,13.92405,90.090091,96.875,0.0,3.773585,5.1948050000000014,30.487805,10.909089,0.0,19.816812,12.195123,2.565101,2.91262,72.549019,87.73584699999998,90.246539,1.639343,84.126984
396137,7.352942,100.0,98.156682,6.70103,3.351951,9.467456,7.650272,16.230365,0.0,26.028243,20.218581,1.552462,4.419889,34.78261,98.069497,69.664385,1.190475,95.348837
396146,10.9375,96.296297,94.202899,6.172839,0.0,4.4776110000000005,14.925370999999998,20.987656,0.0,12.951059,5.970147,0.747345,3.703703,56.862748,93.959731,69.694151,0.0,84.35754200000002
415002,3.4722230000000005,94.857145,95.360825,0.5714279999999999,2.352939,3.305784,7.1942460000000015,10.179641,0.0,25.401265,9.375002,3.641609,4.458597,31.818183,87.945204,68.774163,1.754384,82.424242
415004,13.541666,52.38095300000001,90.0,2.9761900000000003,1.840489,5.925925,8.029195,17.575757,0.0,27.121461,24.060151,0.0,3.012047,48.888888,22.988507,68.266345,1.333333,45.660377
415007,5.97015,85.454546,95.238095,0.0,4.301074,12.987011,9.302327,14.285716,0.0,39.470532,30.379746,0.0,3.0,66.66666500000001,40.490801,72.718391,0.0,59.281437
415008,6.5656550000000005,88.130563,97.974684,1.186944,0.0,13.268609,23.02839,13.680782,0.0,62.104189,31.921824,0.6349090000000001,1.823708,18.421055,76.785715,74.24006,0.480769,70.12987
415009,4.804803,94.76309,99.764706,3.491274,1.522844,4.0935690000000005,10.755816,19.148936,0.0,39.09076,15.789473,1.360274,2.756893,46.715329,79.078457,69.885634,1.462522,79.95338000000002
415010,6.233061,86.815413,97.463768,7.302233,0.420168,3.5616440000000003,16.886546,16.835701,0.0,18.870996,15.633425,0.374852,2.713988,63.681592,84.864863,74.904111,0.335572,87.777778
415012,1.282053,100.0,100.0,2.127662,0.0,8.96861,5.80357,5.963304,0.0,1.5560200000000002,9.41704,1.949094,1.282053,76.315789,100.0,96.636814,0.181159,99.193548
415014,7.048458,98.601397,98.776758,2.797204,4.074074,7.253886,16.888888,22.794117,0.0,26.862890000000004,8.55856,0.0,11.462451,49.295775,63.829788,90.955097,1.265823,61.924686
415020,11.904762,99.390245,93.717277,3.658535,2.054794,17.567569,7.894735000000002,12.269937,0.0,34.70357,26.05634,0.640292,1.249999,59.32203199999999,89.91869799999998,65.276742,0.0,87.131783
415023,3.571426,100.0,100.0,0.694444,1.40845,2.222221,6.0,17.857142,0.0,13.239363,4.166668,2.451551,0.763358,42.187499,92.934783,74.018846,1.0101,96.907216
415027,12.643677,76.395938,96.153846,1.269035,12.355214,6.521739,19.098145,23.442137,0.0,16.777038,20.930232,0.0,0.77922,54.098359,51.277371,57.521349,1.083033,70.542636
415028,3.070174,100.0,99.730458,1.577288,0.328947,1.388888,18.402778,14.079421,0.0,26.078363,17.730496,0.0,2.2082040000000003,34.868421999999995,96.978021,84.663793,4.0816300000000005,94.182825
415029,9.540635,81.796116,98.823529,4.6116480000000015,1.827675,7.594938000000001,18.891686,29.041096000000003,0.0,27.938128000000006,17.75457,1.311279,1.95122,53.16455600000001,57.768361,75.753095,1.886793,79.10216700000002
415031,6.493505,90.54878,99.21875,3.963414,2.258064,2.721088,16.107384,16.30094,0.0,35.305007,19.594593,1.610737,5.246915,49.999997,62.411351,77.32748199999997,1.85185,83.520599
415032,4.240283,92.761394,96.118721,5.361932,1.408452,6.418917,16.053513,19.407008,0.0,28.533655,16.955017,1.622433,5.135135,47.115386,78.630898,83.46375400000002,1.468191,81.91396
415033,3.355706,99.428571,99.222798,5.9999970000000005,1.242236,4.026848,27.45098,24.999998,0.0,27.19911,15.181519,0.233074,1.754384,37.640448,84.393064,84.598249,0.0,87.058824
415034,9.205022,93.447291,96.221662,4.558401,0.29940100000000003,8.206689,16.71642,15.850145,0.0,30.857181,33.10345,1.7016220000000002,1.1594209999999998,57.142859,81.857764,68.806361,1.425661,76.06232299999998
415035,8.579882000000001,93.933054,99.448529,3.556484,1.086959,6.823531,13.808464,14.383563,0.0,21.309507,14.400002,0.388607,1.321586,43.83562,50.511944,89.900745,2.649005,71.804511
415038,14.516128,73.809526,94.866071,3.4391540000000003,29.476584000000006,6.069363,14.600551,22.540983,0.0,21.442571,19.943818,0.492208,1.385042,45.318353,60.714283,72.30161,4.347824,54.010695
415039,8.196721,100.0,98.62069,0.423729,0.444445,0.930233,10.17699,8.22511,0.0,46.445055,14.545454,1.2390219999999998,5.777777,50.000001,90.268457,79.9923,1.81818,89.078498
415040,8.163267,86.021507,100.0,1.075268,0.0,1.25,16.279071,18.292681,0.0,42.67893,21.176469,2.230319,0.0,27.586206,52.406418,75.306454,2.38095,73.429952
415041,11.165049,99.487179,99.2891,5.128203,0.0,6.250003,22.010869,17.629182,0.0,12.491034,11.830983,1.411402,2.570695,22.619047,84.693878,86.454465,2.63158,90.852391
415042,1.456308,99.665552,96.629213,2.006689,1.0638299999999998,5.737705,11.718751,9.407665,0.0,27.491889,18.721461,1.7999759999999998,0.340136,35.042731,93.321915,76.910859,0.8982040000000001,79.069767
415044,6.048388,99.402987,94.960212,6.268654,1.851853,6.622518,13.504825,18.507463,0.0,28.071961,14.473684,2.6427080000000003,1.840491,27.619047,87.843138,78.766789,0.813008,83.984375
415045,11.940296,93.534483,97.627119,12.500002,21.681413,10.734465,19.02439,6.392695,0.0,26.800793,21.000001,0.0,1.941747,40.21739,68.047337,83.479546,1.063829,73.162939
415049,8.374385,99.719101,97.423888,6.460675,0.0,8.814592,22.891566,25.524477,0.0,9.661101,9.907122,0.301676,0.0,29.746837,97.744359,62.134412,0.0,77.24137900000002
415050,7.342654,76.266664,94.172494,4.800003,1.977399,4.590163,12.460062,17.073173,0.0,38.276597,23.793105,0.8253879999999999,3.26087,57.272727,62.83185699999999,82.389337,1.7241400000000002,68.602541
415051,5.76923,98.979594,87.391304,2.5510200000000003,0.0,10.674159,5.376345,15.025908,0.0,40.565612,14.204545,0.417986,3.703704,66.666666,88.82352900000002,78.398401,0.0,78.313253
415053,2.958578,89.976135,90.852391,3.5799540000000003,3.482587,5.056179,16.802167,11.345647,0.0,20.547631,14.640885999999998,0.309347,0.985222,52.91005300000001,88.227684,78.880967,1.7391310000000002,86.072773
415054,5.936073,93.046357,95.37037,5.6291400000000005,0.6993010000000001,3.80228,15.355806,24.305556,0.0,25.892404,18.875503,0.314096,1.00671,38.317754,84.46601899999997,80.099632,2.155173,81.23456800000002
415056,14.391142000000002,99.716714,99.507389,2.549575,3.834808,3.424657,9.459462,12.912913,0.0,19.328147,11.68385,0.0,2.8735630000000003,43.312101,98.475608,76.23353399999998,2.535213,92.781065
415057,9.202453,98.477158,98.557692,2.5380700000000003,7.812502,5.813952,3.999999,16.580312,0.0,19.277336,8.045978,0.0,2.5773200000000003,71.910112,78.043477,86.568977,0.597015,85.090909
415059,5.43933,99.740932,99.122807,2.590673,0.0,4.360464,16.954023,22.448979,0.0,26.070149,13.2948,0.5337729999999999,0.785341,44.594596,100.0,74.358727,1.796407,99.756098
415061,11.504421,100.0,98.275862,0.952381,0.0,6.711411999999998,18.867925,21.42857,0.0,12.635853,11.764707,1.278094,1.500001,25.663719,90.781563,76.606026,4.109587,92.267135
415062,2.857144,91.335738,89.58904100000002,3.971118,0.383142,16.528928,22.764228,29.52756,0.0,43.679996,20.588234,0.0,1.098901,46.341463,71.124622,75.08175200000002,1.2987,76.140351
415063,6.9892460000000005,97.391304,98.293515,2.608696,2.262442,6.486484,9.74359,14.666668,0.0,21.493175,12.765959,0.0,4.545457,60.256409,58.95196600000001,75.93203100000002,3.305785,83.57487900000002
415064,8.050847000000001,84.66453800000002,88.983051,0.0,0.0,6.349208,15.234378,17.770034,0.0,31.967508,17.460317,0.0,0.961537,52.205882,77.41935699999998,72.230714,0.5988020000000001,68.621701
415067,7.692307,98.1685,99.331104,4.029303,0.0,4.545458999999999,12.000002,14.552238,0.0,29.951962,13.333332,1.115202,0.746267,49.038461,91.143911,74.63775,1.567397,89.913043
415068,7.608697,97.619045,94.482759,3.968254,0.0,9.174311,14.912283,10.526314,0.0,38.48244,28.571429,0.0,4.098362,32.352940999999994,95.192309,67.639213,2.1428580000000004,89.87069
415070,15.315318,99.390245,83.962264,10.365851,0.0,5.442179,17.94872,18.300655,0.0,29.312242,16.216217999999998,1.525105,3.225804,40.74074,95.726496,85.678578,1.960784,95.145631
415071,5.600001,89.473685,99.576271,7.368421,20.338985,9.493671,9.25926,20.212768,0.0,28.688035,25.80645,1.371022,1.612903,45.0,85.591398,76.60875899999998,0.396826,88.151659
415072,10.714288,97.872341,100.0,0.0,1.282052,4.093565,15.606937,18.0,0.0,27.007364000000006,18.181816,1.407475,2.688173,62.903225,82.03592900000002,82.15035400000002,0.0,91.397849
415074,8.045977,99.622642,97.894737,5.660379,3.125001,5.668014,13.6,24.803148,0.754717,18.019886,11.065573,1.11895,2.290075,40.404041,90.555555,82.582603,2.150539,81.61435
415075,4.472846,97.459585,97.933884,4.618939,2.158275,5.79345,6.965172999999999,4.71698,0.0,23.926845,20.626634,1.590474,3.738317,56.98924399999999,81.944443,80.894355,0.0,84.411765
415076,0.980391,100.0,100.0,8.938547999999997,1.16279,4.347827,13.157893,8.771931,0.0,26.548242,30.463576,1.634478,3.030301,44.444447,97.560976,93.563895,1.063831,92.207792
415078,8.333335,87.477314,97.767145,6.170601,0.968993,5.5201699999999985,20.481927,19.649805,0.0,35.006893,21.126762,1.616475,1.855286,17.977526,75.041877,65.243134,1.162792,83.39222600000002
415079,10.280374,99.807322,99.521531,4.4315989999999985,0.211416,7.157464999999998,15.555557,13.850416,0.0,12.443753,11.627908,0.425676,0.0,16.72355,97.560975,83.611592,1.16279,94.758065
415080,6.790125,95.454546,94.249201,2.097902,1.0989,6.276152,12.499998,21.454546,0.0,23.016131,19.262295,0.0,3.584232,36.90476500000001,54.487178,56.92556999999999,4.918035,64.233577
415081,4.891304,98.22064,97.250859,4.626335,3.0651330000000003,2.6923060000000003,18.867925,14.705882,0.0,18.850485,17.200001,1.196527,3.260869,34.013604,82.58064499999998,83.043356,0.0,88.081395
415082,10.714286,94.274809,94.645941,6.48855,0.0,8.547008,12.579956,16.465864,0.0,13.220177,20.173537,1.617572,3.632888,52.918288,77.521613,90.053022,0.819672,71.578947
415083,10.20408,97.546012,100.0,3.680983,3.205128,4.430381,19.875778,10.526318,0.0,37.200254,15.384613,0.0,3.750001,54.237291000000006,87.258688,86.586878,2.409636,89.6
415084,11.471321,98.41584,95.070423,1.7821779999999998,7.933192,9.158415,10.633484,15.673289000000002,0.0,33.057632,23.897912,0.709954,0.42194,61.458334,92.581602,91.351554,2.898551,91.571754
415085,15.483872,94.094486,98.630137,7.874017,2.057613,4.060914,16.113742000000002,20.47244,0.0,27.619337,19.417478,1.954198,3.750001,27.272728000000004,63.405799,70.97814100000002,0.5376350000000001,77.25631800000002
415087,8.333332,90.344827,91.743119,4.13793,0.0,11.016949,21.399176,17.968751,0.0,22.221234,21.030042,1.094544,2.097904,50.000001,66.601562,73.04689599999998,2.9900330000000004,75.55555600000002
415089,2.343748,99.456523,98.598131,5.97826,3.932586,9.142858,16.666666,17.582416000000002,0.0,23.368917,18.604651,3.666795,5.027933,65.789472,88.815791,72.712049,0.0,89.80891700000002
415090,8.875739,96.363636,97.560976,2.727273,4.225352,6.03015,6.8627460000000005,8.490566000000001,0.90909,32.133715,20.603015,0.664439,1.860464,53.968253,83.629894,77.42014,0.657894,86.49635
415091,12.39316,94.463667,94.378698,4.152248,0.370372,5.194803,12.017169,17.48252,0.0,27.095338,17.085428,1.544637,1.74216,32.432432,88.28829,73.91153800000002,1.2605030000000002,84.615385
415099,10.769232,99.354838,96.0,5.806451999999998,0.0,9.929078,19.727891,25.185184,0.0,29.552103,18.796993,1.396863,2.013423,17.105262,79.710143,78.073545,0.0,64.73214300000001
415104,4.424778,94.94382,94.581281,3.932583,0.5882350000000001,7.843137,12.650601,5.05618,0.0,39.889771,27.500001,0.494756,1.212121,25.000003,87.861272,69.099459,0.975609,87.131367
415106,7.563026,91.339869,98.125837,4.248368,5.9422739999999985,4.798465,14.074075,19.730187,0.0,47.045373,27.676767,1.612607,2.698144,68.57143,73.619635,79.10548100000003,2.659574,72.48520699999997
415107,13.043478,87.974682,95.58011,1.265823,45.774648,8.59375,21.897811,21.186443,0.0,16.860889999999998,18.320609,1.172636,2.013421,27.173913,63.36207,50.995444,2.0618540000000003,77.731092
415110,14.801442000000002,98.721227,90.191898,3.836319,0.0,7.079646,15.988373,15.819207999999998,0.0,35.83219000000001,21.345031,0.64694,2.842376,57.74648000000001,84.974749,67.670227,1.6018290000000002,80.326087
415111,7.37705,83.333334,89.795918,6.060606,2.072538,5.389221,14.857141,21.925136,0.0,23.386865,23.076925,0.33954,7.894736,65.217392,55.147061,77.062648,3.5714269999999995,53.289474
415113,7.971016,79.746836,91.025641,1.265822,0.0,6.666666,20.863309,10.759494,0.0,31.186981,28.81356,2.885618,1.298701,51.515152,92.592594,80.147764,3.645834,78.115502
415119,9.361701,88.186357,91.004498,1.331113,0.178572,5.166053,13.296901,46.555818,0.0,11.64403,25.806451000000006,1.141896,0.33670100000000003,23.873872,57.228915,56.86555300000001,1.960785,54.0
415120,10.958904,97.692309,100.0,7.692309,1.7391299999999998,5.714288,12.389381,17.054265,0.0,37.61758,14.159293,4.188929,8.0,37.931032,96.276597,76.77372199999998,0.404859,91.97861
415123,10.714287,98.484851,94.063927,8.58586,7.3298429999999986,7.909603,9.890111,11.170214,0.0,15.1862,16.071427,0.385863,0.518134,44.186047,92.941178,86.868575,3.225806,85.955056
415129,6.040267,97.306396,97.849462,2.356903,0.0,1.520913,16.165418,16.356878,0.0,32.90672,21.789882,0.361147,2.702704,37.096774,80.147059,80.73190799999998,4.09091,70.07874
425004,5.333334,97.727275,99.642857,0.90909,0.48077,5.426359,30.635838,10.714285,0.0,12.770518,9.826588,0.0,1.714286,45.054946,92.838588,86.745871,1.646791,93.627451
425005,8.270678,100.0,99.040767,3.4285730000000005,0.0,13.201323,19.047619,17.014925,4.857143,8.562572,4.910712,0.766482,1.775148,28.787878000000006,98.79518,85.23557,2.564104,95.0
425008,5.405404,91.614908,75.66765600000002,1.863356,1.81818,11.627908,11.746032,16.398711,0.0,30.313641,20.071686,0.918959,7.792206,57.14285699999999,98.265896,76.31218100000002,2.8384270000000003,92.346299
425009,3.463202,90.9375,92.520776,1.875002,6.270626,7.0707070000000005,15.189873,20.879121,0.0,29.431755,17.770034,0.533033,0.332226,43.333333,77.74725500000002,67.006446,2.116401,76.422764
425012,7.253886,99.7191,99.240506,4.494382,1.19403,11.036787,16.158535999999998,13.782992000000002,0.0,28.667956,12.618295,0.760392,0.91743,46.666666,93.670886,85.542137,1.315788,96.551724
425013,16.182571,96.078428,90.979381,2.941177,0.0,6.934305,7.971014999999999,19.230769,0.326797,30.747291,23.320158,0.818339,3.618422,85.271316,83.002209,68.707375,1.834863,82.608696
425016,18.439718,99.431819,98.039216,1.136363,4.761906,13.291138,20.958084,11.176468,0.5714279999999999,22.349103,16.216215,2.698182,1.190476,56.75675500000001,98.535564,86.337709,3.71567,95.721925
425017,6.779661999999999,100.0,98.473282,4.702194,0.0,7.522123,21.254355,17.252398,0.0,12.922228,20.640571,1.92534,8.088235000000001,85.882352,87.401574,78.103286,3.333332,92.156863
425018,12.68293,98.738171,99.719101,4.100946,0.33670100000000003,9.795917,30.41958,26.271188,0.0,11.380414,12.167297,0.915639,2.5362310000000003,49.650348,65.151516,80.278192,3.846155,72.649573
425032,8.888889,55.153708,78.62969,2.169979,2.14425,9.52381,22.077922,24.458875,0.0,43.682286,35.686274,1.133284,0.804828,45.333332,49.541285,66.058458,4.494383999999998,62.114537
425035,7.916666,88.44884300000002,96.745562,1.9801990000000005,0.0,16.044779000000002,38.04348,11.940298,0.0,29.007132,17.216117,0.260667,0.338983,55.31915,42.727273,83.476351,1.785713,51.111111
425042,4.205608,99.703264,99.728997,0.890209,4.458599,10.313904,24.567475,29.19463,2.9673580000000004,15.038448,13.148792000000002,1.878191,1.845019,60.396037,98.605416,85.658626,1.925926,85.55008199999997
425047,12.156863,98.258705,97.083333,1.7412919999999998,1.621624,12.647056,29.315065,17.615178,0.0,19.941478,16.768291,0.417653,0.0,36.641221,84.532374,80.841623,5.223882,76.984127
425052,11.073827,96.914448,96.406444,4.347825,0.754149,6.371679,38.709677,19.943425,0.0,25.280133,13.898305,1.472399,6.213018,70.07874,94.549764,67.89242,2.631578,88.4
425053,17.948721,98.130841,97.969543,2.49221,0.335571,7.220217,11.846687,12.323946,0.0,36.825837,20.312502,1.071411,6.089743,62.068964,92.268043,70.414073,2.843601,83.870968
