Federal Provider Number,Number of hospitalizations per 1000 long-stay resident days,Number of outpatient emergency department visits per 1000 long-stay resident days,Percentage of short-stay residents who had an outpatient emergency department visit,Percentage of short-stay residents who were rehospitalized after a nursing home admission
055461,1.285274,0.307487,2.9594,19.628915
055462,1.378539,1.6603990000000002,12.896322,20.029202
055466,0.0,0.0,1.923454,20.028896
055473,1.70257,0.333532,2.567229,22.916506
055475,1.543412,0.95144,14.593014000000002,23.380314
055480,1.615342,0.358086,8.914609,22.770318
055481,1.345381,0.411642,14.403263,23.57491
055488,0.677016,0.25268,7.055252,19.944202
055489,0.817629,0.929835,9.217688,17.572536
055491,1.146469,0.37174,5.2851360000000005,25.030395
055493,0.5877939999999999,0.472215,11.204798,21.273038
055497,1.6351870000000002,1.336107,16.847789000000002,15.433193
055499,0.8157439999999999,0.675088,10.941769,5.497285
055504,3.020782,0.6570560000000001,8.033986,32.834979
055508,1.272915,0.426067,9.312012,23.878853
055510,1.248056,0.71031,16.149801,21.544799
055512,0.228479,0.204538,12.386318,15.760875
055516,1.249082,0.94513,16.549023000000002,25.659167
055517,1.764239,0.7689600000000001,13.388607,27.96814
055519,2.600378,0.570759,4.610169,27.422497
055523,1.798816,0.170966,3.036988,23.441252
055525,2.829713,0.517229,9.288318,35.30362299999999
055526,1.6751779999999998,0.54225,7.438973,26.368486
055527,1.226772,0.236511,5.531522,27.478871
055531,1.832278,0.447575,5.197301,28.962369
055534,1.508943,0.421716,2.616628,15.923607999999998
055538,2.142167,0.111223,0.0,30.113428000000006
055540,2.318588,0.678608,11.061618,30.292783
055544,1.902303,0.741512,3.111526,10.762667
055548,1.2639280000000002,0.554098,6.221482,16.828028
055551,1.37063,0.401008,9.631271,22.316712
055559,1.202422,0.149871,5.049837,23.562141
055562,2.388777,0.487582,4.789511,28.989837
055563,2.004591,0.777981,11.326391,23.221472
055565,1.3380729999999998,0.405539,13.174023000000002,29.913789
055566,1.000048,0.621273,9.749604,35.875762
055568,1.088719,0.422555,17.095132999999993,21.996154
055570,0.270444,0.336714,13.638678,31.068745
055571,1.775927,0.406905,5.720831,27.009093
055573,1.148286,0.8137409999999999,20.590575,21.638043
055575,1.274164,0.849857,3.5185089999999994,18.77659
055581,1.678665,0.522291,13.60052,28.098228
055585,2.130768,1.180614,7.61342,34.771101
055597,0.833349,0.334946,11.384394,24.960428
055601,1.518312,1.53247,11.06079,30.334987
055604,1.935522,1.15704,16.410122,21.906306
055608,1.549511,0.25802600000000003,0.0,19.677785
055612,1.945049,0.135127,0.0,19.931926
055617,0.832849,0.253659,9.576535,29.420932
055619,1.536362,0.437709,9.9296,20.995678
055622,1.864547,0.308068,5.44145,11.130364
055626,1.519499,0.271049,9.500176,28.622832
055635,1.522404,1.037584,15.167832999999998,16.692985999999998
055640,0.6137819999999999,0.12820299999999998,9.182802,20.373652
055645,0.985757,0.778356,7.2137449999999985,19.244766
055649,1.187932,1.095109,8.73295,20.59161
055653,1.2350450000000002,0.114109,0.0,17.935667000000006
055656,1.111552,0.783914,12.56012,26.290766
055658,2.360314,1.24697,9.510388,21.622034
055664,1.674799,0.231833,5.692572,30.358386
055670,2.412383,0.48543,3.873401,19.232924
055674,1.584799,0.618937,4.265367,15.881513
055684,0.884545,0.0,14.064759,24.298599
055685,2.286975,0.688262,10.879585,21.759668
055689,1.675974,0.250871,2.773973,25.202781
055697,2.735465,0.42825,10.275546,25.54429
055698,1.469069,0.5564439999999999,13.06552,19.520633
055704,1.281038,0.078971,2.734101,20.734651
055706,2.069458,0.6064350000000001,7.330800999999999,19.78664
055708,1.153479,0.515659,7.489489999999999,6.517821
055710,2.459503,0.687608,6.32345,29.036121
055719,0.978083,0.492251,13.293808,28.441593
055728,2.40681,1.162875,4.929631,31.346055
055733,0.747337,0.200532,16.016801,19.171129
055734,0.70439,1.052425,10.760622,13.994825
055735,2.153388,2.413617,16.818706,24.782187
055737,2.3461950000000003,0.457259,7.058791,27.166888
055739,1.340801,0.959797,4.583805,21.166712
055742,1.140931,0.496851,3.2353490000000003,20.350116
055744,1.673145,0.281145,7.818789,21.728033
055748,3.5400150000000004,1.444258,18.617623,27.534863
055750,1.406494,0.231363,2.1459200000000003,14.71952
055753,2.0448060000000003,0.259536,9.108338,31.936447
055755,1.89438,0.526712,4.09402,30.769423
055756,0.769604,1.308639,10.750369,13.474603
055758,3.403536,1.43198,9.505376,31.231159
055760,1.7173080000000005,0.627789,9.988893,31.887817
055761,1.5535290000000002,0.642229,8.818047,18.223441
055764,1.901859,0.7221989999999999,8.302052,11.50295
055775,1.7917599999999998,1.319828,23.393553,28.695424
055776,1.48433,0.733434,11.105318,24.03986
055795,1.440201,0.6903739999999999,6.808851,31.568309000000006
055797,1.7248310000000002,0.816763,6.970387,21.724256
055798,1.883834,0.847109,7.097267,31.413492
055799,1.891038,2.263151,8.16832,32.443447
055800,1.064117,0.150724,7.442094,27.37422
055806,2.428984,0.72548,3.578424,20.298529
055807,0.603366,1.068492,13.232282,17.013054
055816,1.179709,0.347659,4.3347430000000005,24.315018
055817,1.969133,0.355817,4.910646,29.750111
055818,3.279987,1.174511,5.8574519999999985,36.767316
055826,0.693313,1.018363,12.315776,39.923334
055830,1.37264,0.750273,13.859932999999998,17.598557999999993
055833,1.808875,1.532799,30.876467,25.097894
055839,0.8197059999999999,0.455985,6.941986999999999,26.087481
055845,0.978697,0.369396,6.96144,13.995523
055846,0.188363,0.0,10.265002,20.660047
055848,1.427705,0.424915,8.711099,23.630119
055849,0.992624,0.32097600000000004,4.358332,22.386952
055850,0.7854939999999999,0.357456,7.853963,18.505418
055853,0.5042770000000001,0.315322,12.088961,23.969372
055854,1.485988,0.699628,9.033342,21.266849
055855,1.91995,0.901046,15.474331,29.812913
055858,2.146058,0.91309,6.758327,11.503029
055861,0.994787,1.689531,9.867862,8.516197
055862,1.672898,0.160391,4.272689,11.508901
055866,1.620465,1.092806,9.834634,28.219321
055869,1.825325,1.151132,21.301656,32.774974
055870,2.179561,0.40975,0.0,16.13674
055871,0.789617,0.499066,10.456905,16.284246
055872,2.353759,1.102609,12.109778,22.830302
055873,1.893425,0.576788,7.521994,23.454615
055874,1.324002,0.6590560000000001,15.000473,14.428335999999998
055876,2.2096,1.581941,11.816709,35.537108
055884,2.074526,2.417198,4.144637,15.550728
055885,3.154487,0.81806,12.260828,34.148488
055886,1.964886,0.4908810000000001,12.664987,19.545251
055887,2.106857,0.920039,4.451331,12.828632
055888,1.725097,0.236769,6.7075429999999985,27.322102
055890,1.973704,0.442014,6.893864,19.034618
055894,1.25281,0.17165999999999998,4.62852,20.990416
055899,1.2128709999999998,0.22455100000000006,7.4225759999999985,32.04318
055906,2.372907,0.493124,9.662548,24.828379
055910,2.282914,0.743055,10.978572,23.476354
055916,1.850847,0.525018,9.342458,26.476524
055917,0.999647,0.240917,8.468529,29.789927
055918,2.843567,0.966182,0.0,19.023224
055919,0.557856,0.557289,9.468275,15.055594
055922,1.834535,1.413593,14.759663,29.309858
055929,2.079141,0.27777,9.521839,33.781597
055932,2.353889,0.398091,2.735362,26.613056
055935,1.6908279999999998,0.558657,0.0,28.372944
055952,1.692811,0.285664,3.2332810000000003,16.420282999999998
055954,0.635675,0.920935,18.861049,15.283256
055955,1.131386,0.38693,5.578655,15.922498999999998
055956,0.7945840000000001,1.570371,29.19443,18.374097
055957,2.584516,1.281313,10.862104,19.977396
055959,2.392437,1.194466,12.489381,16.865432000000002
055960,3.149281,0.236133,4.931375,13.524309
055962,1.246368,0.76075,9.939794,26.556458000000006
055963,2.636468,0.8271540000000001,9.590655,30.293474
055964,1.872028,1.862417,13.419241,22.525698
055968,0.60183,0.80808,17.972979000000006,24.493732
055977,2.100674,0.411846,0.8490479999999999,19.837373
055979,1.590056,0.903716,12.22957,16.44714
055983,1.611074,0.750581,15.9448,21.396468
055984,1.537042,0.4148520000000001,6.37287,21.441331
055987,0.912384,1.044727,17.999909,11.60938
055988,1.103426,0.987717,14.114203,25.180182
055989,1.73554,0.407116,5.252916,23.411518
055991,0.450157,0.080124,10.513886,17.880549
055992,2.020804,0.614863,0.0,28.50444
055995,1.5081790000000002,0.261119,2.280684,17.535994
055996,2.061498,1.315404,15.315423999999998,15.340976
056007,1.850965,1.172579,2.532437,23.686708
056008,2.899249,0.385971,2.752328,22.499245
056010,1.576156,0.730958,7.1872690000000015,21.747974
056014,1.558324,0.6576770000000001,8.081747,24.474447
056017,1.2212,0.711279,13.88433,29.942655
056019,1.912307,0.330084,3.511966,25.005981
056021,1.691156,0.449903,4.163051,24.092868
056023,2.506479,0.230575,4.605413,28.905059
056024,0.8074600000000001,0.53746,18.516423,25.89073
056031,2.363403,0.535891,9.491419,26.802632
056035,2.05711,2.107618,15.733145,20.253087
056037,1.430324,0.7443489999999999,16.891181,31.063657
056039,2.076152,1.206616,13.096817,31.340302
056040,1.328873,0.509606,10.464216,11.30604
056042,1.977678,0.590355,6.166391,21.256848
056043,2.417002,0.24672800000000006,2.160346,31.197623
056048,0.7798729999999999,0.705885,11.035567,22.65571
056052,1.6471939999999998,0.580507,6.839767,26.267518
056053,1.277283,0.505286,10.772261,25.623223
056055,2.388928,0.432683,3.631445,26.270374
056056,1.96809,0.354052,5.115819,29.029194
056058,1.484696,1.322442,13.15071,30.402965
056062,2.322701,1.00566,11.230229,24.267955
056063,2.258536,0.135683,1.069469,20.644591
056065,1.448128,1.096522,11.190519,19.057895
056066,2.22388,0.247627,6.157501,28.356934000000006
056069,1.840673,0.607521,9.177287,37.474123
056071,1.192513,0.401834,5.228264,11.968356
056072,1.2400719999999998,0.30251,5.106954,14.264582
056073,2.233047,1.7936279999999998,14.655732999999998,28.129553
056074,1.573786,0.841454,12.547154,21.462221
056076,1.434533,0.364832,3.736298,24.420793
056077,0.896109,0.092435,5.00643,25.330133
056078,1.377105,0.5598420000000001,8.986616,28.737014
056079,3.062106,0.317306,2.075877,16.021045
056080,2.560203,0.399689,4.58216,33.747195
056082,2.512389,0.567951,8.453791,21.254163
056083,1.542731,0.795985,3.962238,0.0
056084,1.670164,0.943026,4.601326,28.966111
056086,1.883721,1.074532,11.200353,19.049318
056090,0.8971450000000001,0.831277,16.098882999999994,10.472916
056092,1.474792,0.6386539999999999,6.799085000000002,20.367491
056096,1.811067,1.454878,12.479755,24.513998
056098,0.807783,0.992867,18.150601,22.964499
056100,1.643069,0.951269,21.37126,16.998611
056101,1.466131,0.738881,25.324488,29.320411
056103,2.071201,1.272925,11.781555,21.223464
056104,0.816645,0.393264,9.277245,20.502084
056105,1.238815,0.493263,10.749187,23.469914000000006
056109,0.423508,0.13605599999999998,6.363811,20.968918
056110,2.411416,0.759858,14.266715,37.914698
056111,1.508841,0.330414,8.921799,26.088857
056113,1.316412,0.124195,6.464096,28.228799
056114,0.414967,0.268131,10.620735,34.234457
056115,1.837753,0.3791,5.603144,27.696661
056116,1.6490169999999995,0.994988,9.336733,29.858585
056117,2.719079,0.433441,1.8660330000000005,22.357934
056118,2.51118,0.596348,0.0,28.419033
056120,1.1226120000000002,0.736536,3.105664,14.942023999999998
056121,2.4373,1.311249,10.612084,25.14848
056122,1.580566,0.477745,13.238196,26.928708
056124,2.192667,0.49982,12.023681,19.083917
056125,0.87395,0.268248,5.427134,15.063314000000002
056127,2.038038,0.448241,1.740219,22.311122
056129,1.766077,0.3506,6.409632,34.092951
056132,1.063757,1.686926,17.831395,20.822228
056133,2.085664,0.274432,7.26031,26.824693
056136,1.6773209999999998,1.310383,11.138802,30.701183
056137,1.635547,0.436266,7.739778,20.218766
056139,2.144623,0.77569,7.1059800000000015,23.824308
056143,2.049084,0.5013989999999999,2.586938,20.959197
056144,2.76892,0.6450130000000001,4.374829,24.997768
056145,2.238532,0.554863,13.638148,31.20505
056148,1.929574,0.515663,7.044018,26.588919
056149,1.698962,0.202176,2.883964,18.896004
056151,0.830483,0.318038,2.135817,27.649842
056153,1.1960620000000002,0.900918,10.418704,18.544173
056155,1.054662,0.623056,7.608318,19.324908
056157,2.5315,0.4545520000000001,9.122135,18.558573000000006
056158,1.699963,0.357565,12.76678,24.350608
056159,1.513277,0.28867600000000004,7.535049000000001,22.352612
056162,0.6905,0.230144,18.939037,21.937162
056164,0.445092,0.296263,5.653762,26.757759000000004
056166,2.258392,0.828966,8.32708,27.463492
056167,1.483336,0.212848,8.01396,25.120801
056168,1.138857,0.17785,9.192019,19.764276
056169,2.139411,0.411187,7.128706,23.838437
056170,1.178692,1.284665,18.731666,27.987067
056174,1.077525,0.389062,4.486228,18.85613
056176,1.301659,0.6241369999999999,19.714098,26.897963
056177,1.691114,1.6589060000000002,9.023174,24.79486
056178,1.165349,0.597792,21.730455,20.909645
056182,2.725042,1.635854,11.091377,30.015791
056183,0.716371,0.160338,4.164021,28.010578
056186,3.558878,0.595859,5.877468,15.489728
056188,2.097629,0.287787,3.923894,21.122057
056189,1.075405,0.5217310000000001,16.561332999999998,29.022606
056190,1.256331,0.30151700000000003,8.905682,28.250475
056192,1.715429,0.7090850000000001,9.870032,18.360355
056194,2.798145,0.148053,2.781199,25.020273
056195,3.11115,0.4228810000000001,3.184313,27.756945
056198,1.869529,1.46533,18.328,11.967282
056200,0.404294,0.27370300000000003,9.059178,26.249835
056201,2.845815,0.640162,5.903313,29.373821000000003
056203,2.170409,0.7762600000000001,13.607404999999998,25.302164
056206,1.641482,0.407905,14.450820000000002,33.008765999999994
056207,1.2292040000000002,0.440182,7.945114999999999,14.824126
056212,1.194326,0.750186,13.666854,18.59819
056213,2.753655,0.4970979999999999,14.941345000000002,18.367954
056214,0.517285,0.874286,3.987998,21.199645
056215,1.7588560000000002,2.091392,22.863189,26.650782
056216,2.70826,1.412334,18.238167,24.030973
056218,1.054753,0.225487,3.376893,22.71938
056222,0.813945,0.318895,13.130294,15.420694
056225,0.527705,0.336495,8.547744999999999,17.815858
056228,1.381158,0.417455,4.713348000000001,24.289378
056229,1.430273,0.5963229999999999,13.37511,21.646678
056231,1.462238,2.338422,19.473041,17.892734
056237,2.420052,0.138204,3.951917,22.131144
056238,1.02914,0.857684,19.32686,18.179299
056243,3.028434,1.213775,13.890223,29.720649
056244,0.973614,0.2832,3.860011,18.645333
056250,3.226181,0.5686180000000001,9.821156,30.660605
056253,1.950023,0.310589,4.250475,25.458826
056258,1.063159,0.513714,10.629892,19.815703
056260,1.482769,0.740524,10.890281,22.99155
056261,2.097531,1.845375,0.0,12.305535
056266,1.036895,1.018332,4.9671660000000015,19.583399
056267,1.923938,0.489973,0.0,29.239089
056271,2.0066080000000004,0.378611,3.282398,29.094825
056272,2.1427560000000003,1.322782,16.569896,20.2672
056274,1.522304,1.090802,12.642545,28.368746999999995
056279,1.169249,0.833052,6.8595190000000015,26.697621
056280,2.449521,1.285018,15.933442,23.808866
056281,1.829779,0.144851,0.0,14.468224
056283,2.022121,0.0,10.857239,19.069003
056288,2.186714,1.915326,18.840297,20.258621
056291,2.19202,0.328245,4.0881050000000005,32.131988
056293,1.132193,0.08017,3.5496480000000004,24.611977
056294,1.7157639999999998,0.728352,15.681346,25.153473
056296,0.735129,2.594609,29.83093,29.591255
056298,1.874556,0.125546,8.340682000000001,30.959465
056300,1.143771,0.5907319999999999,13.510219,13.567578
056301,2.448424,1.3856389999999998,18.852314,27.09632
056304,1.527586,0.963936,16.367269,29.002835
056308,2.202032,0.704812,6.210529,24.834683
056313,2.32775,0.158334,2.9501880000000003,19.015896
056315,3.137623,0.542014,11.05771,38.182017
056316,0.791802,0.211876,2.8567720000000003,31.255634000000004
056317,2.620308,0.204654,0.0,23.875451
056321,1.455434,0.181039,2.124677,31.859685
056322,3.3632440000000003,0.406999,1.048604,12.030507
056324,0.5853520000000001,0.490233,14.363620999999998,18.854808
056325,1.49187,0.537992,16.703148000000002,14.671415
056326,1.625732,0.338524,3.728745,23.888231
056327,2.239825,1.32844,11.725136,22.804978
056328,0.878865,0.245866,8.551960000000001,27.874267
056330,2.848876,1.149038,13.499032,28.152977000000003
056331,1.7691689999999998,1.292735,9.994738,24.802396
056334,1.726906,0.493732,7.425944,25.12196
056337,1.503317,0.337391,5.349553,27.236481
056338,2.1533990000000003,0.8370340000000001,11.427947,19.605593
056345,3.766076,0.893021,12.684793,23.027083
056346,0.8585,0.349687,17.634954999999994,20.855163
056348,1.265332,1.319656,9.755708,16.619457999999998
056350,1.878006,1.352118,20.068922,22.854927
056351,2.0652310000000003,0.298875,6.092592,20.109099
056353,0.907831,1.017034,13.34126,5.3211010000000005
056359,1.480715,0.5684899999999999,19.980577,22.215155
056360,2.202464,0.846665,6.215226,27.915332
056361,0.627514,1.082815,8.617995,8.601752000000001
056362,1.795266,0.377614,15.07725,20.64535
056363,3.159945,0.262854,6.821669,33.582752
056364,0.277122,0.104949,11.543187,20.046114000000006
056365,0.627691,1.3352700000000002,12.649002,16.366910999999998
056367,2.138156,0.540041,9.718202,24.439895
056372,1.032509,0.73731,7.279216,20.312367
056376,1.69836,0.349975,0.0,24.790558
056377,2.958254,0.718555,0.0,32.195113
056378,1.778989,0.361634,6.606536,24.859993
056379,0.8519549999999999,0.59518,22.766931,25.526455
056380,0.939439,0.401505,3.982839,18.642051
056381,2.562537,1.151918,15.05118,29.370153
056382,1.312066,0.153378,4.814518,32.72441
056388,0.5891770000000001,0.710418,7.2791039999999985,16.353537
056389,1.60669,1.019634,9.154011,15.865038
056391,0.280518,0.168984,10.474219,14.757596
056392,2.2492330000000003,0.221288,4.9469,21.425935
056394,1.792134,0.705598,26.442809000000004,30.822604
056399,2.729214,0.947457,15.839364000000002,27.581028000000003
056405,2.033417,0.604887,6.187817,25.070254
056410,1.214799,1.41124,15.615963,24.79158
056411,1.359008,0.891116,12.217655,22.977535
056412,1.389081,0.104903,5.222316,28.064598
