Federal Provider Number,Code B,Code C,Code D,Code E,Code F,Code G,Code H,Code I,Code J,Code K,Code L
035133,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035134,0.0,0.0,25.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035135,0.0,0.0,16.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035136,1.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035137,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035139,1.0,0.0,13.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035140,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035141,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035143,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035144,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035145,1.0,0.0,10.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035146,0.0,0.0,22.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035147,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035151,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035152,0.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035154,1.0,0.0,18.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
035158,0.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035159,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035164,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035165,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035166,2.0,0.0,6.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
035169,0.0,0.0,26.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
035171,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035172,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035173,0.0,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035174,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035175,1.0,0.0,28.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
035176,0.0,0.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035180,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035183,1.0,0.0,18.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035189,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035190,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035193,0.0,0.0,24.0,9.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
035196,1.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035197,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035205,0.0,0.0,10.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
035207,0.0,1.0,9.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
035214,1.0,0.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035216,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035217,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035225,0.0,0.0,26.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
035231,0.0,0.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035232,0.0,0.0,15.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
035233,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035234,0.0,0.0,25.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035240,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035241,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035242,1.0,3.0,21.0,21.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0
035244,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035245,0.0,0.0,10.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
035247,1.0,0.0,8.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035249,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035250,0.0,0.0,17.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
035251,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035253,2.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035254,0.0,0.0,19.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
035255,0.0,0.0,24.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035256,1.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035257,1.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035260,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035262,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035263,1.0,1.0,26.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
035264,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035265,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035266,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
035268,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035270,0.0,0.0,18.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
035272,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035273,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035275,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035276,0.0,0.0,16.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
035277,0.0,0.0,15.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035279,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035280,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035281,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035282,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035283,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035284,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035285,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035286,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035287,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035288,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035289,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035290,0.0,0.0,48.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
035291,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035292,0.0,0.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
035293,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035295,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035296,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035297,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045070,1.0,0.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045098,2.0,0.0,9.0,29.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0
045125,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045134,3.0,4.0,10.0,52.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
045135,1.0,1.0,18.0,38.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
045138,1.0,1.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045140,1.0,1.0,13.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
045142,1.0,0.0,7.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045143,1.0,0.0,6.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045146,0.0,0.0,7.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
045147,1.0,0.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045148,4.0,0.0,7.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045151,4.0,0.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
045153,1.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045155,1.0,0.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045157,1.0,0.0,8.0,13.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0
045158,4.0,0.0,6.0,14.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
045166,3.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
045167,0.0,0.0,11.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045168,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045170,4.0,2.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045172,5.0,2.0,11.0,15.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
045173,2.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045176,1.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
045177,0.0,0.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045178,0.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045180,2.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045182,0.0,1.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
045183,1.0,2.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045184,0.0,1.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045187,1.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045189,1.0,0.0,15.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045190,2.0,0.0,4.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
045191,3.0,0.0,12.0,20.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
045192,0.0,0.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
045194,3.0,2.0,14.0,29.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
045195,1.0,0.0,14.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045196,0.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045197,0.0,1.0,11.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
045199,0.0,0.0,10.0,25.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
045201,1.0,0.0,8.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045202,0.0,1.0,9.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
045203,2.0,1.0,14.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
045207,1.0,0.0,7.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
045208,1.0,0.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045209,0.0,0.0,10.0,17.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
045211,3.0,2.0,21.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045212,0.0,0.0,13.0,26.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0
045214,0.0,1.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
045216,2.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045217,1.0,0.0,11.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045218,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
045219,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045220,1.0,0.0,8.0,37.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0
045221,0.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045222,0.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045227,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
045228,0.0,0.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
045232,0.0,0.0,6.0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
045236,2.0,1.0,8.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045239,0.0,1.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045241,1.0,0.0,9.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
045242,0.0,0.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045243,0.0,0.0,13.0,15.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
045244,5.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
045245,0.0,1.0,6.0,12.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
045246,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045247,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045248,2.0,0.0,4.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
045250,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045254,2.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
045256,1.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045259,5.0,0.0,12.0,21.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0
045266,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045267,3.0,1.0,7.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
045268,0.0,1.0,10.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
045269,1.0,0.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045270,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
045271,2.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045275,4.0,0.0,6.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045277,0.0,1.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045280,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045284,0.0,0.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045287,1.0,0.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
045288,0.0,0.0,4.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
045289,3.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045290,0.0,0.0,7.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045295,1.0,0.0,7.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
045297,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045300,1.0,0.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045301,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045302,1.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045303,3.0,4.0,9.0,29.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0
045304,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045305,0.0,0.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045306,2.0,0.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045308,1.0,0.0,12.0,33.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
045311,1.0,0.0,5.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
045312,0.0,1.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
045313,4.0,0.0,11.0,31.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
045314,0.0,3.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045315,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045317,1.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045318,1.0,2.0,14.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
045322,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045323,2.0,1.0,20.0,28.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
045326,0.0,0.0,2.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045327,0.0,0.0,14.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045334,4.0,0.0,7.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045337,2.0,1.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045338,1.0,0.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045339,3.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
045340,3.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045341,3.0,0.0,4.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045342,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045343,2.0,1.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045345,0.0,1.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045346,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045348,7.0,1.0,5.0,18.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
045350,1.0,0.0,15.0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
045351,2.0,0.0,15.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045352,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045353,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045354,4.0,0.0,14.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045356,3.0,1.0,10.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045357,0.0,3.0,22.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045358,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045359,2.0,4.0,14.0,33.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0
045361,1.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
045363,0.0,2.0,10.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
045364,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045365,0.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045366,0.0,0.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045367,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045369,1.0,0.0,11.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
045370,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045371,5.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045372,0.0,0.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045373,0.0,0.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045374,3.0,1.0,18.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045376,0.0,0.0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045377,0.0,1.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
045378,3.0,0.0,15.0,37.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
045379,0.0,1.0,25.0,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
045380,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045381,2.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045383,1.0,1.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045384,1.0,1.0,5.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
045385,3.0,0.0,12.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
045386,0.0,0.0,10.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
045387,0.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045390,1.0,0.0,7.0,13.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0
045391,3.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045392,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045393,6.0,1.0,10.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045394,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045396,1.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
045398,2.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045401,2.0,2.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045402,4.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045403,0.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045404,2.0,0.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045407,0.0,1.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
045408,0.0,0.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045409,3.0,0.0,8.0,18.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0
045410,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045411,2.0,1.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045412,2.0,0.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045413,5.0,2.0,8.0,14.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
045414,1.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
045415,3.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045416,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045417,1.0,0.0,7.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045418,0.0,1.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045419,0.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045421,1.0,0.0,4.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045422,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
045424,0.0,0.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
045427,2.0,1.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045428,0.0,0.0,6.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045430,4.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
045431,1.0,2.0,8.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
045432,1.0,1.0,17.0,33.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
045433,0.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045434,1.0,2.0,8.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045435,2.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045436,1.0,2.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045437,0.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045438,1.0,2.0,15.0,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
045439,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045440,2.0,0.0,11.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
045441,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045442,0.0,3.0,10.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
045443,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045445,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045446,2.0,0.0,14.0,30.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
045447,3.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045449,2.0,0.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045450,1.0,2.0,21.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
045451,0.0,0.0,7.0,21.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
045452,0.0,1.0,8.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
045453,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
045454,1.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
045455,6.0,1.0,16.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
045456,1.0,0.0,5.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
